"Código","Unidade Territorial","UF","Referência","Quantidade total de pessoas inscritas no Cadastro Único"
"330590","TRAJANO DE MORAES","RJ","04/2014","6016"
"330590","TRAJANO DE MORAES","RJ","05/2014","6021"
"330590","TRAJANO DE MORAES","RJ","06/2014","6043"
"330590","TRAJANO DE MORAES","RJ","03/2014","6002"
"330590","TRAJANO DE MORAES","RJ","02/2014","5996"
"330590","TRAJANO DE MORAES","RJ","07/2014","6040"
"330590","TRAJANO DE MORAES","RJ","08/2014","6063"
"330590","TRAJANO DE MORAES","RJ","09/2014","6060"
"330590","TRAJANO DE MORAES","RJ","12/2014","6112"
"330590","TRAJANO DE MORAES","RJ","10/2014","6104"
"330590","TRAJANO DE MORAES","RJ","11/2014","6113"
"330590","TRAJANO DE MORAES","RJ","01/2013","5958"
"330590","TRAJANO DE MORAES","RJ","11/2013","5994"
"330590","TRAJANO DE MORAES","RJ","02/2013","5962"
"330590","TRAJANO DE MORAES","RJ","10/2013","5963"
"330590","TRAJANO DE MORAES","RJ","03/2013","5962"
"330590","TRAJANO DE MORAES","RJ","04/2013","5961"
"330590","TRAJANO DE MORAES","RJ","05/2013","5956"
"330590","TRAJANO DE MORAES","RJ","06/2013","5963"
"330590","TRAJANO DE MORAES","RJ","07/2013","5958"
"330590","TRAJANO DE MORAES","RJ","09/2013","5967"
"330590","TRAJANO DE MORAES","RJ","08/2013","5966"
"330590","TRAJANO DE MORAES","RJ","12/2013","6019"
"330590","TRAJANO DE MORAES","RJ","12/2012","5963"
"330590","TRAJANO DE MORAES","RJ","11/2012","5964"
"330590","TRAJANO DE MORAES","RJ","10/2012","5948"
"330590","TRAJANO DE MORAES","RJ","09/2012","5932"
"330590","TRAJANO DE MORAES","RJ","08/2012","5914"
"330600","TRÊS RIOS","RJ","01/2025","39869"
"330600","TRÊS RIOS","RJ","02/2025","39730"
"330600","TRÊS RIOS","RJ","09/2012","25133"
"330600","TRÊS RIOS","RJ","10/2012","25412"
"330600","TRÊS RIOS","RJ","11/2012","25922"
"330600","TRÊS RIOS","RJ","12/2012","26616"
"330600","TRÊS RIOS","RJ","11/2013","28937"
"330600","TRÊS RIOS","RJ","10/2013","28669"
"330600","TRÊS RIOS","RJ","12/2013","29128"
"330600","TRÊS RIOS","RJ","08/2013","28077"
"330600","TRÊS RIOS","RJ","09/2013","28445"
"330600","TRÊS RIOS","RJ","07/2013","27731"
"330600","TRÊS RIOS","RJ","06/2013","27466"
"330600","TRÊS RIOS","RJ","05/2013","27465"
"330600","TRÊS RIOS","RJ","04/2013","27420"
"330600","TRÊS RIOS","RJ","03/2013","27159"
"330600","TRÊS RIOS","RJ","02/2013","27063"
"330600","TRÊS RIOS","RJ","01/2013","26860"
"330600","TRÊS RIOS","RJ","11/2014","31987"
"330600","TRÊS RIOS","RJ","10/2014","31836"
"330600","TRÊS RIOS","RJ","12/2014","32085"
"330600","TRÊS RIOS","RJ","09/2014","31574"
"330600","TRÊS RIOS","RJ","08/2014","31341"
"330600","TRÊS RIOS","RJ","07/2014","31066"
"330600","TRÊS RIOS","RJ","02/2014","29287"
"330600","TRÊS RIOS","RJ","03/2014","29755"
"330600","TRÊS RIOS","RJ","06/2014","30890"
"330600","TRÊS RIOS","RJ","05/2014","30393"
"330600","TRÊS RIOS","RJ","04/2014","30075"
"330600","TRÊS RIOS","RJ","01/2014","29200"
"330600","TRÊS RIOS","RJ","09/2015","30534"
"330600","TRÊS RIOS","RJ","10/2015","30619"
"330600","TRÊS RIOS","RJ","12/2015","30852"
"330600","TRÊS RIOS","RJ","02/2015","30594"
"330600","TRÊS RIOS","RJ","07/2015","30135"
"330600","TRÊS RIOS","RJ","11/2015","30710"
"330600","TRÊS RIOS","RJ","08/2015","30466"
"330600","TRÊS RIOS","RJ","06/2015","31052"
"330600","TRÊS RIOS","RJ","05/2015","31061"
"330600","TRÊS RIOS","RJ","04/2015","30912"
"330600","TRÊS RIOS","RJ","03/2015","30734"
"330600","TRÊS RIOS","RJ","01/2015","30437"
"330600","TRÊS RIOS","RJ","11/2016","32279"
"330600","TRÊS RIOS","RJ","08/2016","31912"
"330600","TRÊS RIOS","RJ","10/2016","32198"
"330600","TRÊS RIOS","RJ","09/2016","32044"
"330600","TRÊS RIOS","RJ","07/2016","31809"
"330600","TRÊS RIOS","RJ","06/2016","31530"
"330600","TRÊS RIOS","RJ","05/2016","31233"
"330600","TRÊS RIOS","RJ","02/2016","30500"
"330600","TRÊS RIOS","RJ","04/2016","31084"
"330600","TRÊS RIOS","RJ","03/2016","30782"
"330600","TRÊS RIOS","RJ","01/2016","30195"
"330600","TRÊS RIOS","RJ","12/2016","31118"
"330600","TRÊS RIOS","RJ","09/2017","30639"
"330600","TRÊS RIOS","RJ","12/2017","31525"
"330600","TRÊS RIOS","RJ","08/2017","33247"
"330600","TRÊS RIOS","RJ","11/2017","31278"
"330600","TRÊS RIOS","RJ","10/2017","30980"
"330600","TRÊS RIOS","RJ","04/2017","32528"
"330600","TRÊS RIOS","RJ","07/2017","33116"
"330600","TRÊS RIOS","RJ","01/2017","31178"
"330600","TRÊS RIOS","RJ","05/2017","32673"
"330600","TRÊS RIOS","RJ","02/2017","31307"
"330600","TRÊS RIOS","RJ","06/2017","32831"
"330600","TRÊS RIOS","RJ","03/2017","32274"
"330600","TRÊS RIOS","RJ","11/2018","31443"
"330600","TRÊS RIOS","RJ","07/2018","31893"
"330600","TRÊS RIOS","RJ","10/2018","30996"
"330600","TRÊS RIOS","RJ","12/2018","30355"
"330600","TRÊS RIOS","RJ","09/2018","30314"
"330600","TRÊS RIOS","RJ","08/2018","29731"
"330600","TRÊS RIOS","RJ","06/2018","31683"
"330600","TRÊS RIOS","RJ","04/2018","31217"
"330600","TRÊS RIOS","RJ","05/2018","31426"
"330600","TRÊS RIOS","RJ","03/2018","31048"
"330600","TRÊS RIOS","RJ","02/2018","31782"
"330600","TRÊS RIOS","RJ","01/2018","31659"
"330600","TRÊS RIOS","RJ","10/2019","30461"
"330600","TRÊS RIOS","RJ","12/2019","31220"
"330600","TRÊS RIOS","RJ","11/2019","30788"
"330600","TRÊS RIOS","RJ","08/2019","31542"
"330600","TRÊS RIOS","RJ","09/2019","30101"
"330600","TRÊS RIOS","RJ","07/2019","31282"
"330600","TRÊS RIOS","RJ","06/2019","31093"
"330600","TRÊS RIOS","RJ","05/2019","30888"
"330600","TRÊS RIOS","RJ","04/2019","30691"
"330600","TRÊS RIOS","RJ","03/2019","31136"
"330600","TRÊS RIOS","RJ","02/2019","30870"
"330600","TRÊS RIOS","RJ","01/2019","30529"
"330600","TRÊS RIOS","RJ","10/2020","31553"
"330600","TRÊS RIOS","RJ","11/2020","30759"
"330600","TRÊS RIOS","RJ","07/2020","30853"
"330600","TRÊS RIOS","RJ","12/2020","30999"
"330600","TRÊS RIOS","RJ","09/2020","31322"
"330600","TRÊS RIOS","RJ","08/2020","31127"
"330600","TRÊS RIOS","RJ","06/2020","30751"
"330600","TRÊS RIOS","RJ","05/2020","30717"
"330600","TRÊS RIOS","RJ","04/2020","30607"
"330600","TRÊS RIOS","RJ","03/2020","30525"
"330600","TRÊS RIOS","RJ","02/2020","30266"
"330600","TRÊS RIOS","RJ","01/2020","31393"
"330600","TRÊS RIOS","RJ","01/2021","31158"
"330600","TRÊS RIOS","RJ","10/2021","34207"
"330600","TRÊS RIOS","RJ","03/2021","32273"
"330600","TRÊS RIOS","RJ","04/2021","32733"
"330600","TRÊS RIOS","RJ","12/2021","35062"
"330600","TRÊS RIOS","RJ","02/2021","31864"
"330600","TRÊS RIOS","RJ","11/2021","34816"
"330600","TRÊS RIOS","RJ","09/2021","33987"
"330600","TRÊS RIOS","RJ","08/2021","33781"
"330600","TRÊS RIOS","RJ","05/2021","33004"
"330600","TRÊS RIOS","RJ","06/2021","33272"
"330600","TRÊS RIOS","RJ","07/2021","33571"
"330600","TRÊS RIOS","RJ","01/2022","35248"
"330600","TRÊS RIOS","RJ","02/2022","35961"
"330600","TRÊS RIOS","RJ","03/2022","36302"
"330600","TRÊS RIOS","RJ","04/2022","36828"
"330600","TRÊS RIOS","RJ","05/2022","37137"
"330600","TRÊS RIOS","RJ","06/2022","37412"
"330600","TRÊS RIOS","RJ","07/2022","37950"
"330600","TRÊS RIOS","RJ","08/2022","38519"
"330600","TRÊS RIOS","RJ","09/2022","39318"
"330600","TRÊS RIOS","RJ","10/2022","40145"
"330600","TRÊS RIOS","RJ","11/2022","40551"
"330600","TRÊS RIOS","RJ","12/2022","41092"
"330600","TRÊS RIOS","RJ","01/2023","41320"
"330600","TRÊS RIOS","RJ","02/2023","41716"
"330600","TRÊS RIOS","RJ","03/2023","41949"
"330600","TRÊS RIOS","RJ","04/2023","41876"
"330600","TRÊS RIOS","RJ","05/2023","41849"
"330600","TRÊS RIOS","RJ","06/2023","42034"
"330600","TRÊS RIOS","RJ","07/2023","42237"
"330600","TRÊS RIOS","RJ","08/2023","42401"
"330600","TRÊS RIOS","RJ","08/2012","24575"
"330600","TRÊS RIOS","RJ","09/2023","42562"
"330600","TRÊS RIOS","RJ","10/2023","42617"
"330600","TRÊS RIOS","RJ","11/2023","42782"
"330600","TRÊS RIOS","RJ","12/2023","42928"
"330600","TRÊS RIOS","RJ","01/2024","41975"
"330600","TRÊS RIOS","RJ","02/2024","41899"
"330600","TRÊS RIOS","RJ","03/2024","42115"
"330600","TRÊS RIOS","RJ","04/2024","42195"
"330600","TRÊS RIOS","RJ","05/2024","42194"
"330600","TRÊS RIOS","RJ","06/2024","42151"
"330600","TRÊS RIOS","RJ","07/2024","40914"
"330600","TRÊS RIOS","RJ","08/2024","41062"
"330600","TRÊS RIOS","RJ","09/2024","40440"
"330600","TRÊS RIOS","RJ","10/2024","40806"
"330600","TRÊS RIOS","RJ","11/2024","40821"
"330600","TRÊS RIOS","RJ","12/2024","40927"
"330600","TRÊS RIOS","RJ","05/2025","40358"
"330600","TRÊS RIOS","RJ","03/2025","39851"
"330610","VALENÇA","RJ","02/2025","30088"
"330610","VALENÇA","RJ","01/2025","30151"
"330610","VALENÇA","RJ","03/2025","30119"
"330610","VALENÇA","RJ","05/2025","30458"
"330610","VALENÇA","RJ","12/2024","30582"
"330610","VALENÇA","RJ","05/2024","31559"
"330610","VALENÇA","RJ","04/2024","31574"
"330610","VALENÇA","RJ","11/2024","30450"
"330610","VALENÇA","RJ","10/2024","30329"
"330610","VALENÇA","RJ","09/2024","30209"
"330610","VALENÇA","RJ","08/2024","30587"
"330610","VALENÇA","RJ","07/2024","30542"
"330610","VALENÇA","RJ","06/2024","31516"
"330610","VALENÇA","RJ","03/2024","31481"
"330610","VALENÇA","RJ","02/2024","31236"
"330610","VALENÇA","RJ","01/2024","31236"
"330610","VALENÇA","RJ","12/2023","32037"
"330610","VALENÇA","RJ","11/2023","31856"
"330610","VALENÇA","RJ","10/2023","31731"
"330610","VALENÇA","RJ","09/2023","31605"
"330610","VALENÇA","RJ","08/2023","31490"
"330610","VALENÇA","RJ","07/2023","31412"
"330610","VALENÇA","RJ","06/2023","31277"
"330610","VALENÇA","RJ","05/2023","31119"
"330610","VALENÇA","RJ","04/2023","31269"
"330610","VALENÇA","RJ","03/2023","31439"
"330610","VALENÇA","RJ","02/2023","31303"
"330610","VALENÇA","RJ","01/2023","31145"
"330610","VALENÇA","RJ","12/2022","31062"
"330610","VALENÇA","RJ","11/2022","30918"
"330610","VALENÇA","RJ","10/2022","30697"
"330610","VALENÇA","RJ","09/2022","30237"
"330610","VALENÇA","RJ","08/2022","29851"
"330610","VALENÇA","RJ","07/2022","29367"
"330610","VALENÇA","RJ","06/2022","29025"
"330610","VALENÇA","RJ","05/2022","28841"
"330610","VALENÇA","RJ","04/2022","28601"
"330610","VALENÇA","RJ","03/2022","28153"
"330610","VALENÇA","RJ","02/2022","27881"
"330610","VALENÇA","RJ","01/2022","27216"
"330610","VALENÇA","RJ","07/2021","25486"
"330610","VALENÇA","RJ","06/2021","25119"
"330610","VALENÇA","RJ","05/2021","24789"
"330610","VALENÇA","RJ","08/2021","25630"
"330610","VALENÇA","RJ","09/2021","25879"
"330610","VALENÇA","RJ","11/2021","26610"
"330610","VALENÇA","RJ","02/2021","24112"
"330610","VALENÇA","RJ","12/2021","26975"
"330610","VALENÇA","RJ","04/2021","24496"
"330610","VALENÇA","RJ","03/2021","24176"
"330610","VALENÇA","RJ","10/2021","26088"
"330610","VALENÇA","RJ","01/2021","24003"
"330610","VALENÇA","RJ","01/2020","25044"
"330610","VALENÇA","RJ","02/2020","24324"
"330610","VALENÇA","RJ","03/2020","24553"
"330610","VALENÇA","RJ","04/2020","24570"
"330610","VALENÇA","RJ","05/2020","24556"
"330610","VALENÇA","RJ","06/2020","24554"
"330610","VALENÇA","RJ","08/2020","24545"
"330610","VALENÇA","RJ","09/2020","24545"
"330610","VALENÇA","RJ","12/2020","23952"
"330610","VALENÇA","RJ","07/2020","24567"
"330610","VALENÇA","RJ","11/2020","23922"
"330610","VALENÇA","RJ","10/2020","24565"
"330610","VALENÇA","RJ","01/2019","24723"
"330610","VALENÇA","RJ","02/2019","24944"
"330610","VALENÇA","RJ","03/2019","25124"
"330610","VALENÇA","RJ","04/2019","24696"
"330610","VALENÇA","RJ","05/2019","24803"
"330610","VALENÇA","RJ","06/2019","24992"
"330610","VALENÇA","RJ","07/2019","25145"
"330610","VALENÇA","RJ","09/2019","24376"
"330610","VALENÇA","RJ","08/2019","25342"
"330610","VALENÇA","RJ","11/2019","24794"
"330610","VALENÇA","RJ","12/2019","24947"
"330610","VALENÇA","RJ","10/2019","24601"
"330610","VALENÇA","RJ","01/2018","25546"
"330610","VALENÇA","RJ","02/2018","25615"
"330610","VALENÇA","RJ","03/2018","24904"
"330610","VALENÇA","RJ","05/2018","25319"
"330610","VALENÇA","RJ","04/2018","25063"
"330610","VALENÇA","RJ","06/2018","25490"
"330610","VALENÇA","RJ","08/2018","24144"
"330610","VALENÇA","RJ","09/2018","24463"
"330610","VALENÇA","RJ","12/2018","24413"
"330610","VALENÇA","RJ","10/2018","24891"
"330610","VALENÇA","RJ","07/2018","25654"
"330610","VALENÇA","RJ","11/2018","25128"
"330610","VALENÇA","RJ","03/2017","26396"
"330610","VALENÇA","RJ","06/2017","26847"
"330610","VALENÇA","RJ","02/2017","26373"
"330610","VALENÇA","RJ","05/2017","26735"
"330610","VALENÇA","RJ","01/2017","26338"
"330610","VALENÇA","RJ","07/2017","27011"
"330610","VALENÇA","RJ","04/2017","26510"
"330610","VALENÇA","RJ","10/2017","24834"
"330610","VALENÇA","RJ","11/2017","25149"
"330610","VALENÇA","RJ","08/2017","27151"
"330610","VALENÇA","RJ","12/2017","25414"
"330610","VALENÇA","RJ","09/2017","24649"
"330610","VALENÇA","RJ","01/2016","27113"
"330610","VALENÇA","RJ","03/2016","27340"
"330610","VALENÇA","RJ","04/2016","27446"
"330610","VALENÇA","RJ","02/2016","27228"
"330610","VALENÇA","RJ","05/2016","27541"
"330610","VALENÇA","RJ","06/2016","27598"
"330610","VALENÇA","RJ","07/2016","27689"
"330610","VALENÇA","RJ","09/2016","27831"
"330610","VALENÇA","RJ","10/2016","27962"
"330610","VALENÇA","RJ","12/2016","26375"
"330610","VALENÇA","RJ","08/2016","27727"
"330610","VALENÇA","RJ","11/2016","27989"
"330610","VALENÇA","RJ","01/2015","28576"
"330610","VALENÇA","RJ","09/2012","27290"
"330610","VALENÇA","RJ","03/2015","28886"
"330610","VALENÇA","RJ","04/2015","29043"
"330610","VALENÇA","RJ","05/2015","29186"
"330610","VALENÇA","RJ","06/2015","29262"
"330610","VALENÇA","RJ","08/2015","27984"
"330610","VALENÇA","RJ","11/2015","28238"
"330610","VALENÇA","RJ","07/2015","27900"
"330610","VALENÇA","RJ","02/2015","28702"
"330610","VALENÇA","RJ","12/2015","28327"
"330610","VALENÇA","RJ","10/2015","28185"
"330610","VALENÇA","RJ","09/2015","28063"
"330610","VALENÇA","RJ","01/2014","29312"
"330610","VALENÇA","RJ","04/2014","29701"
"330610","VALENÇA","RJ","05/2014","29685"
"330610","VALENÇA","RJ","06/2014","29917"
"330610","VALENÇA","RJ","03/2014","29620"
"330610","VALENÇA","RJ","02/2014","29480"
"330610","VALENÇA","RJ","07/2014","30097"
"330610","VALENÇA","RJ","08/2014","30288"
"330610","VALENÇA","RJ","09/2014","30332"
"330610","VALENÇA","RJ","12/2014","30694"
"330610","VALENÇA","RJ","10/2014","30489"
"330610","VALENÇA","RJ","11/2014","30609"
"330610","VALENÇA","RJ","01/2013","28067"
"330610","VALENÇA","RJ","02/2013","28139"
"330610","VALENÇA","RJ","03/2013","28257"
"330610","VALENÇA","RJ","04/2013","28270"
"330610","VALENÇA","RJ","05/2013","28284"
"330610","VALENÇA","RJ","06/2013","28418"
"330610","VALENÇA","RJ","07/2013","28476"
"330610","VALENÇA","RJ","09/2013","28677"
"330610","VALENÇA","RJ","08/2013","28567"
"330610","VALENÇA","RJ","12/2013","29256"
"330610","VALENÇA","RJ","10/2013","28840"
"330610","VALENÇA","RJ","11/2013","29158"
"330610","VALENÇA","RJ","12/2012","27965"
"330610","VALENÇA","RJ","11/2012","27834"
"330610","VALENÇA","RJ","10/2012","27460"
"330610","VALENÇA","RJ","08/2012","27125"
"330615","VARRE-SAI","RJ","09/2014","6038"
"330615","VARRE-SAI","RJ","02/2025","6794"
"330615","VARRE-SAI","RJ","01/2025","6781"
"330615","VARRE-SAI","RJ","03/2025","6846"
"330615","VARRE-SAI","RJ","05/2025","6922"
"330615","VARRE-SAI","RJ","12/2024","6841"
"330615","VARRE-SAI","RJ","03/2024","6900"
"330615","VARRE-SAI","RJ","11/2024","6799"
"330615","VARRE-SAI","RJ","01/2024","6868"
"330615","VARRE-SAI","RJ","10/2024","6758"
"330615","VARRE-SAI","RJ","09/2024","6716"
"330615","VARRE-SAI","RJ","08/2024","6788"
"330615","VARRE-SAI","RJ","07/2024","6730"
"330615","VARRE-SAI","RJ","06/2024","6936"
"330615","VARRE-SAI","RJ","05/2024","6887"
"330615","VARRE-SAI","RJ","04/2024","6885"
"330615","VARRE-SAI","RJ","02/2024","6877"
"330615","VARRE-SAI","RJ","12/2023","7099"
"330615","VARRE-SAI","RJ","11/2023","7064"
"330615","VARRE-SAI","RJ","10/2023","7032"
"330615","VARRE-SAI","RJ","09/2023","6989"
"330615","VARRE-SAI","RJ","08/2023","6958"
"330615","VARRE-SAI","RJ","07/2023","6966"
"330615","VARRE-SAI","RJ","06/2023","6959"
"330615","VARRE-SAI","RJ","05/2023","6915"
"330615","VARRE-SAI","RJ","03/2023","6886"
"330615","VARRE-SAI","RJ","01/2023","6855"
"330615","VARRE-SAI","RJ","04/2023","6888"
"330615","VARRE-SAI","RJ","02/2023","6898"
"330615","VARRE-SAI","RJ","12/2022","6843"
"330615","VARRE-SAI","RJ","11/2022","6773"
"330615","VARRE-SAI","RJ","10/2022","6734"
"330615","VARRE-SAI","RJ","09/2022","6663"
"330615","VARRE-SAI","RJ","08/2022","6607"
"330615","VARRE-SAI","RJ","07/2022","6515"
"330615","VARRE-SAI","RJ","06/2022","6458"
"330615","VARRE-SAI","RJ","05/2022","6425"
"330615","VARRE-SAI","RJ","04/2022","6375"
"330615","VARRE-SAI","RJ","03/2022","6292"
"330615","VARRE-SAI","RJ","02/2022","6247"
"330615","VARRE-SAI","RJ","01/2022","6090"
"330615","VARRE-SAI","RJ","07/2021","5822"
"330615","VARRE-SAI","RJ","06/2021","5815"
"330615","VARRE-SAI","RJ","05/2021","5797"
"330615","VARRE-SAI","RJ","08/2021","5824"
"330615","VARRE-SAI","RJ","09/2021","5849"
"330615","VARRE-SAI","RJ","11/2021","5974"
"330615","VARRE-SAI","RJ","02/2021","5688"
"330615","VARRE-SAI","RJ","12/2021","6045"
"330615","VARRE-SAI","RJ","04/2021","5763"
"330615","VARRE-SAI","RJ","03/2021","5742"
"330615","VARRE-SAI","RJ","10/2021","5881"
"330615","VARRE-SAI","RJ","01/2021","5646"
"330615","VARRE-SAI","RJ","01/2020","5761"
"330615","VARRE-SAI","RJ","02/2020","5560"
"330615","VARRE-SAI","RJ","03/2020","5605"
"330615","VARRE-SAI","RJ","04/2020","5619"
"330615","VARRE-SAI","RJ","05/2020","5627"
"330615","VARRE-SAI","RJ","06/2020","5634"
"330615","VARRE-SAI","RJ","08/2020","5707"
"330615","VARRE-SAI","RJ","09/2020","5708"
"330615","VARRE-SAI","RJ","12/2020","5616"
"330615","VARRE-SAI","RJ","07/2020","5692"
"330615","VARRE-SAI","RJ","11/2020","5612"
"330615","VARRE-SAI","RJ","10/2020","5737"
"330615","VARRE-SAI","RJ","01/2019","5617"
"330615","VARRE-SAI","RJ","02/2019","5679"
"330615","VARRE-SAI","RJ","03/2019","5717"
"330615","VARRE-SAI","RJ","04/2019","5640"
"330615","VARRE-SAI","RJ","05/2019","5633"
"330615","VARRE-SAI","RJ","06/2019","5696"
"330615","VARRE-SAI","RJ","07/2019","5731"
"330615","VARRE-SAI","RJ","09/2019","5604"
"330615","VARRE-SAI","RJ","08/2019","5753"
"330615","VARRE-SAI","RJ","11/2019","5683"
"330615","VARRE-SAI","RJ","12/2019","5714"
"330615","VARRE-SAI","RJ","10/2019","5629"
"330615","VARRE-SAI","RJ","01/2018","5325"
"330615","VARRE-SAI","RJ","02/2018","5342"
"330615","VARRE-SAI","RJ","03/2018","5095"
"330615","VARRE-SAI","RJ","05/2018","5199"
"330615","VARRE-SAI","RJ","04/2018","5151"
"330615","VARRE-SAI","RJ","06/2018","5235"
"330615","VARRE-SAI","RJ","08/2018","5101"
"330615","VARRE-SAI","RJ","09/2018","5265"
"330615","VARRE-SAI","RJ","12/2018","5564"
"330615","VARRE-SAI","RJ","10/2018","5439"
"330615","VARRE-SAI","RJ","07/2018","5264"
"330615","VARRE-SAI","RJ","11/2018","5652"
"330615","VARRE-SAI","RJ","03/2017","5547"
"330615","VARRE-SAI","RJ","06/2017","5605"
"330615","VARRE-SAI","RJ","02/2017","5491"
"330615","VARRE-SAI","RJ","05/2017","5590"
"330615","VARRE-SAI","RJ","01/2017","5479"
"330615","VARRE-SAI","RJ","07/2017","5633"
"330615","VARRE-SAI","RJ","04/2017","5593"
"330615","VARRE-SAI","RJ","10/2017","5190"
"330615","VARRE-SAI","RJ","11/2017","5251"
"330615","VARRE-SAI","RJ","08/2017","5647"
"330615","VARRE-SAI","RJ","12/2017","5305"
"330615","VARRE-SAI","RJ","09/2017","5151"
"330615","VARRE-SAI","RJ","01/2016","5755"
"330615","VARRE-SAI","RJ","03/2016","5777"
"330615","VARRE-SAI","RJ","04/2016","5800"
"330615","VARRE-SAI","RJ","02/2016","5765"
"330615","VARRE-SAI","RJ","05/2016","5823"
"330615","VARRE-SAI","RJ","06/2016","5827"
"330615","VARRE-SAI","RJ","07/2016","5846"
"330615","VARRE-SAI","RJ","09/2016","5875"
"330615","VARRE-SAI","RJ","10/2016","5905"
"330615","VARRE-SAI","RJ","12/2016","5480"
"330615","VARRE-SAI","RJ","08/2016","5850"
"330615","VARRE-SAI","RJ","11/2016","5899"
"330615","VARRE-SAI","RJ","01/2015","5788"
"330615","VARRE-SAI","RJ","03/2015","5871"
"330615","VARRE-SAI","RJ","04/2015","5918"
"330615","VARRE-SAI","RJ","05/2015","5937"
"330615","VARRE-SAI","RJ","06/2015","5951"
"330615","VARRE-SAI","RJ","08/2015","5837"
"330615","VARRE-SAI","RJ","11/2015","5852"
"330615","VARRE-SAI","RJ","07/2015","5830"
"330615","VARRE-SAI","RJ","02/2015","5821"
"330615","VARRE-SAI","RJ","12/2015","5877"
"330615","VARRE-SAI","RJ","10/2015","5843"
"330615","VARRE-SAI","RJ","09/2015","5849"
"330615","VARRE-SAI","RJ","01/2014","6016"
"330615","VARRE-SAI","RJ","04/2014","5973"
"330615","VARRE-SAI","RJ","05/2014","6011"
"330615","VARRE-SAI","RJ","06/2014","6075"
"330615","VARRE-SAI","RJ","03/2014","5991"
"330615","VARRE-SAI","RJ","02/2014","6008"
"330615","VARRE-SAI","RJ","07/2014","6080"
"330615","VARRE-SAI","RJ","08/2014","6079"
"330615","VARRE-SAI","RJ","12/2014","6218"
"330615","VARRE-SAI","RJ","10/2014","6141"
"330615","VARRE-SAI","RJ","11/2014","6194"
"330615","VARRE-SAI","RJ","01/2013","5968"
"330615","VARRE-SAI","RJ","02/2013","5993"
"330615","VARRE-SAI","RJ","03/2013","6004"
"330615","VARRE-SAI","RJ","04/2013","5987"
"330615","VARRE-SAI","RJ","05/2013","6007"
"330615","VARRE-SAI","RJ","06/2013","6038"
"330615","VARRE-SAI","RJ","07/2013","6052"
"330615","VARRE-SAI","RJ","09/2013","6012"
"330615","VARRE-SAI","RJ","08/2013","6035"
"330615","VARRE-SAI","RJ","12/2013","6015"
"330615","VARRE-SAI","RJ","10/2013","5997"
"330615","VARRE-SAI","RJ","11/2013","6036"
"330615","VARRE-SAI","RJ","12/2012","5969"
"330615","VARRE-SAI","RJ","11/2012","5988"
"330615","VARRE-SAI","RJ","10/2012","5958"
"330615","VARRE-SAI","RJ","09/2012","5954"
"330615","VARRE-SAI","RJ","08/2012","5743"
"330620","VASSOURAS","RJ","03/2025","15011"
"330620","VASSOURAS","RJ","05/2025","15289"
"330620","VASSOURAS","RJ","12/2024","15025"
